20231012_16:06:34.888,82019F2E,1,114,0,
20231012_16:06:35.543,82019F2E,2,120,0,
20231012_16:06:36.197,82019F2E,3,96,0,
20231012_16:06:36.839,82019F2E,4,126,0,
20231012_16:06:37.493,82019F2E,5,105,0,
20231012_16:06:38.134,82019F2E,6,96,0,
20231012_16:06:38.789,82019F2E,7,99,0,
20231012_16:06:39.429,82019F2E,8,96,0,
20231012_16:06:40.083,82019F2E,9,108,0,
20231012_16:06:40.737,82019F2E,10,99,0,
20231012_16:06:41.378,82019F2E,11,102,0,
20231012_16:06:42.033,82019F2E,12,90,0,
20231012_16:06:42.674,82019F2E,13,99,0,
20231012_16:06:42.832,82019A80,1,84,0,
20231012_16:06:43.330,82019F2E,14,99,0,
20231012_16:06:43.504,82019A80,2,78,0,
20231012_16:06:43.970,82019F2E,15,102,0,
20231012_16:06:44.175,82019A80,3,102,0,
20231012_16:06:44.624,82019F2E,16,102,0,
20231012_16:06:44.845,82019A80,4,138,0,
20231012_16:06:45.264,82019F2E,17,102,0,
20231012_16:06:45.520,82019A80,5,135,0,
20231012_16:06:45.917,82019F2E,18,117,0,
20231012_16:06:46.192,82019A80,6,138,0,
20231012_16:06:46.575,82019F2E,19,105,0,
20231012_16:06:46.878,82019A80,7,126,0,
20231012_16:06:47.215,82019F2E,20,87,0,
20231012_16:06:47.549,82019A80,8,132,0,
20231012_16:06:47.868,82019F2E,21,105,0,
20231012_16:06:48.218,82019A80,9,132,0,
20231012_16:06:48.507,82019F2E,22,105,0,
20231012_16:06:48.893,82019A80,10,138,0,
20231012_16:06:49.163,82019F2E,23,108,0,
20231012_16:06:49.595,82019A80,11,129,0,
20231012_16:06:49.805,82019F2E,24,102,0,
20231012_16:06:50.267,82019A80,12,132,0,
20231012_16:06:50.459,82019F2E,25,105,0,
20231012_16:06:50.956,82019A80,13,132,0,
20231012_16:06:51.100,82019F2E,26,105,0,
20231012_16:06:51.627,82019A80,14,138,0,
20231012_16:06:51.754,82019F2E,27,105,0,
20231012_16:06:52.299,82019A80,15,138,0,
20231012_16:06:52.409,82019F2E,28,105,0,
20231012_16:06:52.971,82019A80,16,135,0,
20231012_16:06:53.050,82019F2E,29,108,0,
20231012_16:06:53.643,82019A80,17,135,0,
20231012_16:06:53.691,82019F2E,30,105,0,
20231012_16:06:54.327,82019A80,18,138,0,
20231012_16:06:54.345,82019F2E,31,105,0,
20231012_16:06:54.985,82019F2E,32,105,0,
20231012_16:06:55.001,82019A80,19,135,0,
20231012_16:06:55.639,82019F2E,33,108,0,
20231012_16:06:55.692,82019A80,20,135,0,
20231012_16:06:56.280,82019F2E,34,105,0,
20231012_16:06:56.343,82019A80,21,135,0,
20231012_16:06:56.936,82019F2E,35,108,0,
20231012_16:06:57.015,82019A80,22,138,0,
20231012_16:06:57.589,82019F2E,36,108,0,
20231012_16:06:57.686,82019A80,23,135,0,
20231012_16:06:58.228,82019F2E,37,108,0,
20231012_16:06:58.358,82019A80,24,135,0,
20231012_16:06:58.884,82019F2E,38,102,0,
20231012_16:06:59.028,82019A80,25,132,0,
20231012_16:06:59.525,82019F2E,39,108,0,
20231012_16:06:59.702,82019A80,26,141,0,
20231012_16:07:00.179,82019F2E,40,108,0,
20231012_16:07:00.374,82019A80,27,135,0,
20231012_16:07:00.821,82019F2E,41,114,0,
20231012_16:07:01.045,82019A80,28,147,0,
20231012_16:07:01.474,82019F2E,42,111,0,
20231012_16:07:01.730,82019A80,29,126,0,
20231012_16:07:02.116,82019F2E,43,108,0,
20231012_16:07:02.402,82019A80,30,132,0,
20231012_16:07:02.771,82019F2E,44,102,0,
20231012_16:07:03.074,82019A80,31,141,0,
20231012_16:07:03.425,82019F2E,45,111,0,
20231012_16:07:03.745,82019A80,32,132,0,
20231012_16:07:04.066,82019F2E,46,114,0,
20231012_16:07:04.418,82019A80,33,135,0,
20231012_16:07:04.720,82019F2E,47,114,0,
20231012_16:07:05.091,82019A80,34,141,0,
20231012_16:07:05.361,82019F2E,48,117,0,
20231012_16:07:05.775,82019A80,35,144,0,
20231012_16:07:06.015,82019F2E,49,111,0,
20231012_16:07:06.449,82019A80,36,141,0,
20231012_16:07:06.656,82019F2E,50,114,0,
20231012_16:07:07.120,82019A80,37,144,0,
20231012_16:07:07.296,82019F2E,51,114,0,
20231012_16:07:07.791,82019A80,38,141,0,
20231012_16:07:07.948,82019F2E,52,108,0,
20231012_16:07:08.463,82019A80,39,141,0,
20231012_16:07:08.605,82019F2E,53,111,0,
20231012_16:07:09.135,82019A80,40,144,0,
20231012_16:07:09.246,82019F2E,54,111,0,
20231012_16:07:09.806,82019A80,41,141,0,
20231012_16:07:09.899,82019F2E,55,111,0,
20231012_16:07:10.493,82019A80,42,141,0,
20231012_16:07:10.542,82019F2E,56,111,0,
20231012_16:07:11.163,82019A80,43,141,0,
20231012_16:07:11.195,82019F2E,57,111,0,
20231012_16:07:11.852,82019A80,44,141,0,
20231012_16:07:11.858,82019F2E,58,108,0,
20231012_16:07:12.490,82019F2E,59,111,0,
20231012_16:07:12.507,82019A80,45,144,0,
20231012_16:07:13.131,82019F2E,60,111,0,
20231012_16:07:13.179,82019A80,46,141,0,
20231012_16:07:13.785,82019F2E,61,111,0,
20231012_16:07:13.850,82019A80,47,141,0,
20231012_16:07:14.426,82019F2E,62,111,0,
20231012_16:07:14.522,82019A80,48,141,0,
20231012_16:07:15.067,82019F2E,63,111,0,
20231012_16:07:15.194,82019A80,49,141,0,
20231012_16:07:15.721,82019F2E,64,111,0,
20231012_16:07:15.866,82019A80,50,141,0,
20231012_16:07:16.362,82019F2E,65,114,0,
20231012_16:07:16.537,82019A80,51,141,0,
20231012_16:07:17.016,82019F2E,66,111,0,
20231012_16:07:17.209,82019A80,52,141,0,
20231012_16:07:17.657,82019F2E,67,114,0,
20231012_16:07:17.895,82019A80,53,141,0,
20231012_16:07:18.311,82019F2E,68,114,0,
20231012_16:07:18.568,82019A80,54,141,0,
20231012_16:07:18.952,82019F2E,69,114,0,
20231012_16:07:19.239,82019A80,55,141,0,
20231012_16:07:19.605,82019F2E,70,114,0,
20231012_16:07:19.925,82019A80,56,150,0,
20231012_16:07:20.247,82019F2E,71,102,0,
20231012_16:07:20.597,82019A80,57,132,0,
20231012_16:07:20.900,82019F2E,72,120,0,
20231012_16:07:21.269,82019A80,58,105,0,
20231012_16:07:21.541,82019F2E,73,126,0,
20231012_16:07:21.940,82019A80,59,93,0,
20231012_16:07:22.195,82019F2E,74,135,0,
20231012_16:07:22.612,82019A80,60,132,0,
20231012_16:07:22.837,82019F2E,75,162,0,
20231012_16:07:23.284,82019A80,61,186,0,
20231012_16:07:23.491,82019F2E,76,168,0,
20231012_16:07:23.956,82019A80,62,183,0,
20231012_16:07:24.132,82019F2E,77,177,0,
20231012_16:07:24.640,82019A80,63,192,0,
20231012_16:07:24.787,82019F2E,78,180,0,
20231012_16:07:25.313,82019A80,64,198,0,
20231012_16:07:25.427,82019F2E,79,180,0,
20231012_16:07:25.984,82019A80,65,192,0,
20231012_16:07:26.082,82019F2E,80,177,0,
20231012_16:07:26.658,82019A80,66,192,0,
20231012_16:07:26.723,82019F2E,81,177,0,
20231012_16:07:27.328,82019A80,67,195,0,
20231012_16:07:27.376,82019F2E,82,177,0,
20231012_16:07:28.001,82019A80,68,195,0,
20231012_16:07:28.017,82019F2E,83,174,0,
20231012_16:07:28.688,82019F2E,84,162,0,
20231012_16:07:28.694,82019A80,69,195,0,
20231012_16:07:29.312,82019F2E,85,174,0,
20231012_16:07:29.344,82019A80,70,195,0,
20231012_16:07:29.648,82019A29,1,132,0,
